I want to sell my house for $400,000	A buyer wants it for $100,000, so I must sell it for $250,000	support	(marriage; capable of; deceiving)
Officer, I was only driving as fast as everyone around me	You can't give me a ticket for doing what every other driver on the road was also doing.	support	(marriage; capable of; deceiving)
The model is in close agreement with the data.	The model is in close agreement with the data.	support	(marriage; capable of; deceiving)
Pol Pot, the Cambodian Maoist revolutionary, was against religion, and he was a very bad man.	Frankie is against religion; therefore, Frankie also must be a very bad man.	support	(marriage; capable of; deceiving)
Brad's mother asked him why he wasn't trying out for the school play.	He responded: ''Because if Tom gets the male lead, which he always does, then I'll only be in the chorus, and it's not worth being in the play if I'm only going to be in the chorus.''	support	(marriage; capable of; deceiving)
Exercise is good. Therefore everybody should exercise.'. "'I agree,' said Polly earnestly. 'I mean exercise is wonderful. I mean it builds the body and everything.'	Exercise is good. Therefore everybody should exercise.'. "'I agree,' said Polly earnestly. 'I mean exercise is wonderful. I mean it builds the body and everything.'	support	(marriage; capable of; deceiving)
Students only want cell phones so they can text their friends in class; it's about time students focused more on their studies and less on their social lives.	it's about time students focused more on their studies and less on their social lives.	support	(marriage; capable of; deceiving)
If we ban cell phones because they are bad for teenagers next the government will ban all iPods and eventually all video games as well.	next the government will ban all iPods and eventually all video games as well.	support	(marriage; capable of; deceiving)
She should not be voted president	because she's a liar and a thief.	support	(marriage; capable of; deceiving)
This legislation is sinful because it is the wrong thing to do	it is the wrong thing to do	support	(marriage; capable of; deceiving)
Verizon advertising the newest Samsung Galaxy phone, claiming that everyone else who has bought it loves the new product	claiming that everyone else who has bought it loves the new product	support	(marriage; capable of; deceiving)
"Either you recycle or you don't care about human life."	"You can't recycle and care about human life."	support	(marriage; capable of; deceiving)
Dan White ate a lot of Twinkies and then killed the Mayor of San Francisco.	If I were a mayor, I'd ban Twinkies so no one would kill me.	support	(marriage; capable of; deceiving)
When an animal rights activist says, "Keeping a dog as a pet is every bit as evil as human slavery. Pet owners are the KKK of the 21st century," they are committing what logical fallacy?	When an animal rights activist says, "Keeping a dog as a pet is every bit as evil as human slavery. Pet owners are the KKK of the 21st century," they are committing what logical fallacy?	support	(marriage; capable of; deceiving)
The museum's new gemstones and precious minerals exhibit needs more security guards.	If you don't agree, then you must be planning to steal a piece of the exhibit	support	(marriage; capable of; deceiving)
"Every person is either my enemy or my friend. If are my enemy I should hate them. If they are my friend I should love them So I should either love them or hate them."	"Every person is either my enemy or my friend. If are my enemy I should hate them. If they are my friend I should love them So I should either love them or hate them."	support	(marriage; capable of; deceiving)
“How can you argue your case for vegetarianism when you are enjoying your steak?”	“How can you argue your case for vegetarianism when you are enjoying your steak?”	support	(marriage; capable of; deceiving)
Aren't you tired of the political divisiveness in this country?	Republicans know what they are talking about when it comes to immigration.	support	(marriage; capable of; deceiving)
a persuasive technique used in media messages that appeals to the "everyone is doing it" mentality	a persuasive technique used in media messages that appeals to the "everyone is doing it" mentality	support	(marriage; capable of; deceiving)
